evaluations raw_y
313 209.9300000000
620 198.3800000000
evaluations raw_y
1 -123.0000000000
2 -95.0000000000
4 -81.0000000000
13 -80.0000000000
14 -60.0000000000
20 -52.0000000000
35 -41.0000000000
53 -31.0000000000
74 -30.0000000000
92 -21.0000000000
113 -15.0000000000
119 -14.0000000000
143 -8.0000000000
176 -5.0000000000
182 -4.0000000000
203 153.7500000000
218 169.7700000000
248 184.8600000000
560 -64.0000000000
evaluations raw_y
1 -61.0000000000
2 -45.0000000000
20 -44.0000000000
23 -34.0000000000
29 -33.0000000000
32 -32.0000000000
53 -29.0000000000
56 -27.0000000000
59 -24.0000000000
83 -19.0000000000
86 -16.0000000000
113 -10.0000000000
143 -8.0000000000
146 -5.0000000000
173 -1.0000000000
203 138.1000000000
